facetID,X,Y,Z,x1,y1,z1,x2,y2,z2,x3,y3,z3
21528,0,0.793353,-0.608762,74.6,-16.8645,16.8645,71.725,-17.3383,16.2471,71.725,-16.8645,16.8645
21529,0,0.793353,-0.608762,71.725,-17.3383,16.2471,74.6,-16.8645,16.8645,74.6,-17.812,15.6296
21530,0,0.793353,-0.608762,74.6,-17.812,15.6296,71.725,-18.2858,15.0122,71.725,-17.812,15.6296
21531,0,0.793353,-0.608762,71.725,-18.2858,15.0122,74.6,-17.812,15.6296,74.6,-18.7596,14.3947
21532,0,0.793353,-0.608762,68.85,-16.8645,16.8645,65.975,-17.3383,16.2471,65.975,-16.8645,16.8645
21533,0,0.793353,-0.608762,65.975,-17.3383,16.2471,68.85,-16.8645,16.8645,68.85,-17.812,15.6296
21534,0,0.793354,-0.608761,74.6,-18.7596,14.3947,71.725,-19.2334,13.7773,71.725,-18.7596,14.3947
21535,0,0.793354,-0.608761,71.725,-19.2334,13.7773,74.6,-18.7596,14.3947,74.6,-19.7072,13.1599
21536,0,0.793354,-0.608761,74.6,-19.7072,13.1599,71.725,-20.1809,12.5424,71.725,-19.7072,13.1599
21537,0,0.793353,-0.608761,71.725,-20.1809,12.5424,74.6,-19.7072,13.1599,74.6,-20.6547,11.925
21538,0,0.793354,-0.608761,68.85,-18.7596,14.3947,65.975,-19.2334,13.7773,65.975,-18.7596,14.3947
21539,0,0.793354,-0.608761,65.975,-19.2334,13.7773,68.85,-18.7596,14.3947,68.85,-19.7072,13.1599
21540,0,0.793353,-0.608762,63.1,-16.8645,16.8645,60.225,-17.3383,16.2471,60.225,-16.8645,16.8645
21541,0,0.793353,-0.608762,60.225,-17.3383,16.2471,63.1,-16.8645,16.8645,63.1,-17.812,15.6296
21542,0,0.793353,-0.608762,63.1,-17.812,15.6296,60.225,-18.2858,15.0122,60.225,-17.812,15.6296
21543,0,0.793353,-0.608761,60.225,-18.2858,15.0122,63.1,-17.812,15.6296,63.1,-18.7596,14.3947
21544,0,0.793354,-0.608761,57.35,-16.8645,16.8645,54.475,-17.3383,16.2471,54.475,-16.8645,16.8645
21545,0,0.793353,-0.608761,54.475,-17.3383,16.2471,57.35,-16.8645,16.8645,57.35,-17.812,15.6296
21546,0,0.793353,-0.608761,71.725,-20.6547,11.925,68.85,-20.6547,11.925,71.725,-20.1809,12.5424
21547,0,0.793353,-0.608761,68.85,-19.7072,13.1599,71.725,-20.1809,12.5424,68.85,-20.6547,11.925
21548,0,0.793353,-0.608761,65.975,-20.6547,11.925,63.1,-20.6547,11.925,65.975,-20.1809,12.5424
21549,0,0.793353,-0.608761,63.1,-19.7072,13.1599,65.975,-20.1809,12.5424,63.1,-20.6547,11.925
21550,0,0.793354,-0.608761,65.975,-19.7072,13.1599,63.1,-19.7072,13.1599,65.975,-19.2334,13.7773
21551,0,0.793354,-0.608761,63.1,-18.7596,14.3947,65.975,-19.2334,13.7773,63.1,-19.7072,13.1599
21552,0,0.793353,-0.608761,60.225,-20.6547,11.925,57.35,-20.6547,11.925,60.225,-20.1809,12.5424
21553,0,0.793353,-0.608761,57.35,-19.7072,13.1599,60.225,-20.1809,12.5424,57.35,-20.6547,11.925
21554,0,0.793353,-0.608761,54.475,-20.6547,11.925,51.6,-20.6547,11.925,54.475,-20.1809,12.5424
21555,0,0.793353,-0.608761,51.6,-19.7072,13.1599,54.475,-20.1809,12.5424,51.6,-20.6547,11.925
21556,0,0.793354,-0.608761,54.475,-19.7072,13.1599,51.6,-19.7072,13.1599,54.475,-19.2334,13.7773
21557,0,0.793354,-0.608761,51.6,-18.7596,14.3947,54.475,-19.2334,13.7773,51.6,-19.7072,13.1599
21558,0,0.793353,-0.608761,60.225,-18.7596,14.3947,57.35,-18.7596,14.3947,60.225,-18.2858,15.0122
21559,0,0.793353,-0.608761,57.35,-17.812,15.6296,60.225,-18.2858,15.0122,57.35,-18.7596,14.3947
21560,0,0.793353,-0.608761,54.475,-18.7596,14.3947,51.6,-18.7596,14.3947,54.475,-18.2858,15.0122
21561,0,0.793353,-0.608761,51.6,-17.812,15.6296,54.475,-18.2858,15.0122,51.6,-18.7596,14.3947
21562,0,0.793353,-0.608761,54.475,-17.812,15.6296,51.6,-17.812,15.6296,54.475,-17.3383,16.2471
21563,0,0.793353,-0.608761,51.6,-16.8645,16.8645,54.475,-17.3383,16.2471,51.6,-17.812,15.6296
21564,0,0.608761,-0.793353,74.6,-11.925,20.6547,71.725,-12.5424,20.1809,71.725,-11.925,20.6547
21565,0,0.608761,-0.793353,71.725,-12.5424,20.1809,74.6,-11.925,20.6547,74.6,-13.1599,19.7072
21566,0,0.608761,-0.793354,74.6,-13.1599,19.7072,71.725,-13.7773,19.2334,71.725,-13.1599,19.7072
21567,0,0.608761,-0.793354,71.725,-13.7773,19.2334,74.6,-13.1599,19.7072,74.6,-14.3947,18.7596
21568,0,0.608761,-0.793353,68.85,-11.925,20.6547,65.975,-12.5424,20.1809,65.975,-11.925,20.6547
21569,0,0.608761,-0.793353,65.975,-12.5424,20.1809,68.85,-11.925,20.6547,68.85,-13.1599,19.7072
21570,0,0.608761,-0.793353,74.6,-14.3947,18.7596,71.725,-15.0122,18.2858,71.725,-14.3947,18.7596
21571,0,0.608761,-0.793353,71.725,-15.0122,18.2858,74.6,-14.3947,18.7596,74.6,-15.6296,17.812
21572,0,0.608762,-0.793353,74.6,-15.6296,17.812,71.725,-16.2471,17.3383,71.725,-15.6296,17.812
21573,0,0.608762,-0.793353,71.725,-16.2471,17.3383,74.6,-15.6296,17.812,74.6,-16.8645,16.8645
21574,0,0.608761,-0.793354,68.85,-14.3947,18.7596,65.975,-15.0122,18.2858,65.975,-14.3947,18.7596
21575,0,0.608762,-0.793353,65.975,-15.0122,18.2858,68.85,-14.3947,18.7596,68.85,-15.6296,17.812
21576,0,0.608761,-0.793353,63.1,-11.925,20.6547,60.225,-12.5424,20.1809,60.225,-11.925,20.6547
21577,0,0.608761,-0.793353,60.225,-12.5424,20.1809,63.1,-11.925,20.6547,63.1,-13.1599,19.7072
21578,0,0.608761,-0.793354,63.1,-13.1599,19.7072,60.225,-13.7773,19.2334,60.225,-13.1599,19.7072
21579,0,0.608761,-0.793354,60.225,-13.7773,19.2334,63.1,-13.1599,19.7072,63.1,-14.3947,18.7596
21580,0,0.608762,-0.793353,57.35,-11.925,20.6547,54.475,-12.5424,20.1809,54.475,-11.925,20.6547
21581,0,0.608761,-0.793353,54.475,-12.5424,20.1809,57.35,-11.925,20.6547,57.35,-13.1599,19.7072
21582,0,0.608762,-0.793353,71.725,-16.8645,16.8645,68.85,-16.8645,16.8645,71.725,-16.2471,17.3383
21583,0,0.608762,-0.793353,68.85,-15.6296,17.812,71.725,-16.2471,17.3383,68.85,-16.8645,16.8645
21584,0,0.608762,-0.793353,65.975,-16.8645,16.8645,63.1,-16.8645,16.8645,65.975,-16.2471,17.3383
21585,0,0.608762,-0.793353,63.1,-15.6296,17.812,65.975,-16.2471,17.3383,63.1,-16.8645,16.8645
21586,0,0.608762,-0.793353,65.975,-15.6296,17.812,63.1,-15.6296,17.812,65.975,-15.0122,18.2858
21587,0,0.608761,-0.793353,63.1,-14.3947,18.7596,65.975,-15.0122,18.2858,63.1,-15.6296,17.812
21588,0,0.608762,-0.793353,60.225,-16.8645,16.8645,57.35,-16.8645,16.8645,60.225,-16.2471,17.3383
21589,0,0.608762,-0.793353,57.35,-15.6296,17.812,60.225,-16.2471,17.3383,57.35,-16.8645,16.8645
21590,0,0.608762,-0.793353,54.475,-16.8645,16.8645,51.6,-16.8645,16.8645,54.475,-16.2471,17.3383
21591,0,0.608762,-0.793353,51.6,-15.6296,17.812,54.475,-16.2471,17.3383,51.6,-16.8645,16.8645
21592,0,0.608762,-0.793353,54.475,-15.6296,17.812,51.6,-15.6296,17.812,54.475,-15.0122,18.2858
21593,0,0.608762,-0.793353,51.6,-14.3947,18.7596,54.475,-15.0122,18.2858,51.6,-15.6296,17.812
21594,0,0.608761,-0.793354,60.225,-14.3947,18.7596,57.35,-14.3947,18.7596,60.225,-13.7773,19.2334
21595,0,0.608761,-0.793354,57.35,-13.1599,19.7072,60.225,-13.7773,19.2334,57.35,-14.3947,18.7596
21596,0,0.608761,-0.793354,54.475,-14.3947,18.7596,51.6,-14.3947,18.7596,54.475,-13.7773,19.2334
21597,0,0.608761,-0.793354,51.6,-13.1599,19.7072,54.475,-13.7773,19.2334,51.6,-14.3947,18.7596
21598,0,0.608761,-0.793353,54.475,-13.1599,19.7072,51.6,-13.1599,19.7072,54.475,-12.5424,20.1809
21599,0,0.608761,-0.793353,51.6,-11.925,20.6547,54.475,-12.5424,20.1809,51.6,-13.1599,19.7072
21600,0,0.382684,-0.923879,74.6,-6.17283,23.0373,71.725,-6.89186,22.7395,71.725,-6.17283,23.0373
21601,0,0.382684,-0.923879,71.725,-6.89186,22.7395,74.6,-6.17283,23.0373,74.6,-7.61088,22.4417
21602,0,0.382683,-0.92388,74.6,-7.61088,22.4417,71.725,-8.3299,22.1438,71.725,-7.61088,22.4417
21603,0,0.382683,-0.92388,71.725,-8.3299,22.1438,74.6,-7.61088,22.4417,74.6,-9.04892,21.846
21604,0,0.382684,-0.923879,68.85,-6.17283,23.0373,65.975,-6.89186,22.7395,65.975,-6.17283,23.0373
21605,0,0.382684,-0.923879,65.975,-6.89186,22.7395,68.85,-6.17283,23.0373,68.85,-7.61088,22.4417
21606,0,0.382683,-0.92388,74.6,-9.04892,21.846,71.725,-9.76794,21.5482,71.725,-9.04892,21.846
21607,0,0.382683,-0.92388,71.725,-9.76794,21.5482,74.6,-9.04892,21.846,74.6,-10.487,21.2504
21608,0,0.382684,-0.923879,74.6,-10.487,21.2504,71.725,-11.206,20.9525,71.725,-10.487,21.2504
21609,0,0.382684,-0.923879,71.725,-11.206,20.9525,74.6,-10.487,21.2504,74.6,-11.925,20.6547
21610,0,0.382682,-0.92388,68.85,-9.04892,21.846,65.975,-9.76794,21.5482,65.975,-9.04892,21.846
21611,0,0.382683,-0.92388,65.975,-9.76794,21.5482,68.85,-9.04892,21.846,68.85,-10.487,21.2504
21612,0,0.382684,-0.923879,63.1,-6.17283,23.0373,60.225,-6.89186,22.7395,60.225,-6.17283,23.0373
21613,0,0.382684,-0.923879,60.225,-6.89186,22.7395,63.1,-6.17283,23.0373,63.1,-7.61088,22.4417
21614,0,0.382684,-0.923879,63.1,-7.61088,22.4417,60.225,-8.3299,22.1438,60.225,-7.61088,22.4417
21615,0,0.382683,-0.92388,60.225,-8.3299,22.1438,63.1,-7.61088,22.4417,63.1,-9.04892,21.846
21616,0,0.382684,-0.923879,57.35,-6.17283,23.0373,54.475,-6.89186,22.7395,54.475,-6.17283,23.0373
21617,0,0.382684,-0.923879,54.475,-6.89186,22.7395,57.35,-6.17283,23.0373,57.35,-7.61088,22.4417
21618,0,0.382684,-0.923879,71.725,-11.925,20.6547,68.85,-11.925,20.6547,71.725,-11.206,20.9525
21619,0,0.382684,-0.923879,68.85,-10.487,21.2504,71.725,-11.206,20.9525,68.85,-11.925,20.6547
21620,0,0.382684,-0.923879,65.975,-11.925,20.6547,63.1,-11.925,20.6547,65.975,-11.206,20.9525
21621,0,0.382684,-0.923879,63.1,-10.487,21.2504,65.975,-11.206,20.9525,63.1,-11.925,20.6547
21622,0,0.382683,-0.92388,65.975,-10.487,21.2504,63.1,-10.487,21.2504,65.975,-9.76794,21.5482
21623,0,0.382683,-0.92388,63.1,-9.04892,21.846,65.975,-9.76794,21.5482,63.1,-10.487,21.2504
21624,0,0.382684,-0.923879,60.225,-11.925,20.6547,57.35,-11.925,20.6547,60.225,-11.206,20.9525
21625,0,0.382684,-0.923879,57.35,-10.487,21.2504,60.225,-11.206,20.9525,57.35,-11.925,20.6547
21626,0,0.382684,-0.923879,54.475,-11.925,20.6547,51.6,-11.925,20.6547,54.475,-11.206,20.9525
21627,0,0.382684,-0.923879,51.6,-10.487,21.2504,54.475,-11.206,20.9525,51.6,-11.925,20.6547
21628,0,0.382683,-0.92388,54.475,-10.487,21.2504,51.6,-10.487,21.2504,54.475,-9.76794,21.5482
21629,0,0.382683,-0.92388,51.6,-9.04892,21.846,54.475,-9.76794,21.5482,51.6,-10.487,21.2504
21630,0,0.382683,-0.92388,60.225,-9.04892,21.846,57.35,-9.04892,21.846,60.225,-8.3299,22.1438
21631,0,0.382683,-0.92388,57.35,-7.61088,22.4417,60.225,-8.3299,22.1438,57.35,-9.04892,21.846
21632,0,0.382683,-0.92388,54.475,-9.04892,21.846,51.6,-9.04892,21.846,54.475,-8.3299,22.1438
21633,0,0.382683,-0.92388,51.6,-7.61088,22.4417,54.475,-8.3299,22.1438,51.6,-9.04892,21.846
21634,0,0.382684,-0.923879,54.475,-7.61088,22.4417,51.6,-7.61088,22.4417,54.475,-6.89186,22.7395
21635,0,0.382684,-0.923879,51.6,-6.17283,23.0373,54.475,-6.89186,22.7395,51.6,-7.61088,22.4417
21636,0,0.130527,-0.991445,74.6,-6.75616e-15,23.85,71.725,-0.771604,23.7484,71.725,-6.75616e-15,23.85
21637,0,0.130528,-0.991445,71.725,-0.771604,23.7484,74.6,-6.75616e-15,23.85,74.6,-1.54321,23.6468
21638,0,0.130528,-0.991445,74.6,-1.54321,23.6468,71.725,-2.31481,23.5452,71.725,-1.54321,23.6468
21639,0,0.130527,-0.991445,71.725,-2.31481,23.5452,74.6,-1.54321,23.6468,74.6,-3.08642,23.4437
21640,0,0.130527,-0.991445,68.85,-6.75616e-15,23.85,65.975,-0.771604,23.7484,65.975,-6.75616e-15,23.85
21641,0,0.130528,-0.991445,65.975,-0.771604,23.7484,68.85,-6.75616e-15,23.85,68.85,-1.54321,23.6468
21642,0,0.130526,-0.991445,74.6,-3.08642,23.4437,71.725,-3.85802,23.3421,71.725,-3.08642,23.4437
21643,0,0.130526,-0.991445,71.725,-3.85802,23.3421,74.6,-3.08642,23.4437,74.6,-4.62963,23.2405
21644,0,0.130526,-0.991445,74.6,-4.62963,23.2405,71.725,-5.40123,23.1389,71.725,-4.62963,23.2405
21645,0,0.130526,-0.991445,71.725,-5.40123,23.1389,74.6,-4.62963,23.2405,74.6,-6.17283,23.0373
21646,0,0.130526,-0.991445,68.85,-3.08642,23.4437,65.975,-3.85802,23.3421,65.975,-3.08642,23.4437
21647,0,0.130526,-0.991445,65.975,-3.85802,23.3421,68.85,-3.08642,23.4437,68.85,-4.62963,23.2405
21648,0,0.130527,-0.991445,63.1,-6.75616e-15,23.85,60.225,-0.771604,23.7484,60.225,-6.75616e-15,23.85
21649,0,0.130527,-0.991445,60.225,-0.771604,23.7484,63.1,-6.75616e-15,23.85,63.1,-1.54321,23.6468
21650,0,0.130527,-0.991445,63.1,-1.54321,23.6468,60.225,-2.31481,23.5452,60.225,-1.54321,23.6468
21651,0,0.130526,-0.991445,60.225,-2.31481,23.5452,63.1,-1.54321,23.6468,63.1,-3.08642,23.4437
21652,0,0.130526,-0.991445,57.35,-6.75616e-15,23.85,54.475,-0.771604,23.7484,54.475,-6.75616e-15,23.85
21653,0,0.130526,-0.991445,54.475,-0.771604,23.7484,57.35,-6.75616e-15,23.85,57.35,-1.54321,23.6468
21654,0,0.130526,-0.991445,71.725,-6.17283,23.0373,68.85,-6.17283,23.0373,71.725,-5.40123,23.1389
21655,0,0.130526,-0.991445,68.85,-4.62963,23.2405,71.725,-5.40123,23.1389,68.85,-6.17283,23.0373
21656,0,0.130526,-0.991445,65.975,-6.17283,23.0373,63.1,-6.17283,23.0373,65.975,-5.40123,23.1389
21657,0,0.130526,-0.991445,63.1,-4.62963,23.2405,65.975,-5.40123,23.1389,63.1,-6.17283,23.0373
21658,0,0.130526,-0.991445,65.975,-4.62963,23.2405,63.1,-4.62963,23.2405,65.975,-3.85802,23.3421
21659,0,0.130526,-0.991445,63.1,-3.08642,23.4437,65.975,-3.85802,23.3421,63.1,-4.62963,23.2405
21660,0,0.130526,-0.991445,60.225,-6.17283,23.0373,57.35,-6.17283,23.0373,60.225,-5.40123,23.1389
21661,0,0.130526,-0.991445,57.35,-4.62963,23.2405,60.225,-5.40123,23.1389,57.35,-6.17283,23.0373
21662,0,0.130526,-0.991445,54.475,-6.17283,23.0373,51.6,-6.17283,23.0373,54.475,-5.40123,23.1389
21663,0,0.130526,-0.991445,51.6,-4.62963,23.2405,54.475,-5.40123,23.1389,51.6,-6.17283,23.0373
21664,0,0.130526,-0.991445,54.475,-4.62963,23.2405,51.6,-4.62963,23.2405,54.475,-3.85802,23.3421
21665,0,0.130526,-0.991445,51.6,-3.08642,23.4437,54.475,-3.85802,23.3421,51.6,-4.62963,23.2405
21666,0,0.130526,-0.991445,60.225,-3.08642,23.4437,57.35,-3.08642,23.4437,60.225,-2.31481,23.5452
21667,0,0.130526,-0.991445,57.35,-1.54321,23.6468,60.225,-2.31481,23.5452,57.35,-3.08642,23.4437
21668,0,0.130526,-0.991445,54.475,-3.08642,23.4437,51.6,-3.08642,23.4437,54.475,-2.31481,23.5452
21669,0,0.130526,-0.991445,51.6,-1.54321,23.6468,54.475,-2.31481,23.5452,51.6,-3.08642,23.4437
21670,0,0.130526,-0.991445,54.475,-1.54321,23.6468,51.6,-1.54321,23.6468,54.475,-0.771604,23.7484
21671,0,0.130526,-0.991445,51.6,-6.75616e-15,23.85,54.475,-0.771604,23.7484,51.6,-1.54321,23.6468
21672,0,-0.130526,-0.991445,74.6,6.17283,23.0373,71.725,5.40123,23.1389,71.725,6.17283,23.0373
21673,0,-0.130526,-0.991445,71.725,5.40123,23.1389,74.6,6.17283,23.0373,74.6,4.62963,23.2405
21674,0,-0.130526,-0.991445,74.6,4.62963,23.2405,71.725,3.85802,23.3421,71.725,4.62963,23.2405
21675,0,-0.130526,-0.991445,71.725,3.85802,23.3421,74.6,4.62963,23.2405,74.6,3.08642,23.4437
21676,0,-0.130526,-0.991445,68.85,6.17283,23.0373,65.975,5.40123,23.1389,65.975,6.17283,23.0373
21677,0,-0.130526,-0.991445,65.975,5.40123,23.1389,68.85,6.17283,23.0373,68.85,4.62963,23.2405
21678,0,-0.130526,-0.991445,74.6,3.08642,23.4437,71.725,2.31481,23.5452,71.725,3.08642,23.4437
21679,0,-0.130526,-0.991445,71.725,2.31481,23.5452,74.6,3.08642,23.4437,74.6,1.54321,23.6468
21680,0,-0.130527,-0.991445,74.6,1.54321,23.6468,71.725,0.771604,23.7484,71.725,1.54321,23.6468
21681,0,-0.130527,-0.991445,71.725,0.771604,23.7484,74.6,1.54321,23.6468,74.6,-6.75616e-15,23.85
21682,0,-0.130526,-0.991445,68.85,3.08642,23.4437,65.975,2.31481,23.5452,65.975,3.08642,23.4437
21683,0,-0.130527,-0.991445,65.975,2.31481,23.5452,68.85,3.08642,23.4437,68.85,1.54321,23.6468
21684,0,-0.130526,-0.991445,63.1,6.17283,23.0373,60.225,5.40123,23.1389,60.225,6.17283,23.0373
21685,0,-0.130526,-0.991445,60.225,5.40123,23.1389,63.1,6.17283,23.0373,63.1,4.62963,23.2405
21686,0,-0.130526,-0.991445,63.1,4.62963,23.2405,60.225,3.85802,23.3421,60.225,4.62963,23.2405
21687,0,-0.130526,-0.991445,60.225,3.85802,23.3421,63.1,4.62963,23.2405,63.1,3.08642,23.4437
21688,0,-0.130526,-0.991445,57.35,6.17283,23.0373,54.475,5.40123,23.1389,54.475,6.17283,23.0373
21689,0,-0.130526,-0.991445,54.475,5.40123,23.1389,57.35,6.17283,23.0373,57.35,4.62963,23.2405
21690,0,-0.130527,-0.991445,71.725,-6.75616e-15,23.85,68.85,-6.75616e-15,23.85,71.725,0.771604,23.7484
21691,0,-0.130528,-0.991445,68.85,1.54321,23.6468,71.725,0.771604,23.7484,68.85,-6.75616e-15,23.85
21692,0,-0.130527,-0.991445,65.975,-6.75616e-15,23.85,63.1,-6.75616e-15,23.85,65.975,0.771604,23.7484
21693,0,-0.130527,-0.991445,63.1,1.54321,23.6468,65.975,0.771604,23.7484,63.1,-6.75616e-15,23.85
21694,0,-0.130527,-0.991445,65.975,1.54321,23.6468,63.1,1.54321,23.6468,65.975,2.31481,23.5452
21695,0,-0.130526,-0.991445,63.1,3.08642,23.4437,65.975,2.31481,23.5452,63.1,1.54321,23.6468
21696,0,-0.130527,-0.991445,60.225,-6.75616e-15,23.85,57.35,-6.75616e-15,23.85,60.225,0.771604,23.7484
21697,0,-0.130528,-0.991445,57.35,1.54321,23.6468,60.225,0.771604,23.7484,57.35,-6.75616e-15,23.85
21698,0,-0.130527,-0.991445,54.475,-6.75616e-15,23.85,51.6,-6.75616e-15,23.85,54.475,0.771604,23.7484
21699,0,-0.130528,-0.991445,51.6,1.54321,23.6468,54.475,0.771604,23.7484,51.6,-6.75616e-15,23.85
21700,0,-0.130528,-0.991445,54.475,1.54321,23.6468,51.6,1.54321,23.6468,54.475,2.31481,23.5452
21701,0,-0.130527,-0.991445,51.6,3.08642,23.4437,54.475,2.31481,23.5452,51.6,1.54321,23.6468
21702,0,-0.130526,-0.991445,60.225,3.08642,23.4437,57.35,3.08642,23.4437,60.225,3.85802,23.3421
21703,0,-0.130526,-0.991445,57.35,4.62963,23.2405,60.225,3.85802,23.3421,57.35,3.08642,23.4437
21704,0,-0.130526,-0.991445,54.475,3.08642,23.4437,51.6,3.08642,23.4437,54.475,3.85802,23.3421
21705,0,-0.130526,-0.991445,51.6,4.62963,23.2405,54.475,3.85802,23.3421,51.6,3.08642,23.4437
21706,0,-0.130526,-0.991445,54.475,4.62963,23.2405,51.6,4.62963,23.2405,54.475,5.40123,23.1389
21707,0,-0.130526,-0.991445,51.6,6.17283,23.0373,54.475,5.40123,23.1389,51.6,4.62963,23.2405
21708,0,-0.382684,-0.923879,74.6,11.925,20.6547,71.725,11.206,20.9525,71.725,11.925,20.6547
21709,0,-0.382684,-0.923879,71.725,11.206,20.9525,74.6,11.925,20.6547,74.6,10.487,21.2504
21710,0,-0.382683,-0.92388,74.6,10.487,21.2504,71.725,9.76794,21.5482,71.725,10.487,21.2504
21711,0,-0.382683,-0.92388,71.725,9.76794,21.5482,74.6,10.487,21.2504,74.6,9.04892,21.846
21712,0,-0.382684,-0.923879,68.85,11.925,20.6547,65.975,11.206,20.9525,65.975,11.925,20.6547
21713,0,-0.382684,-0.923879,65.975,11.206,20.9525,68.85,11.925,20.6547,68.85,10.487,21.2504
21714,0,-0.382683,-0.92388,74.6,9.04892,21.846,71.725,8.3299,22.1438,71.725,9.04892,21.846
21715,0,-0.382683,-0.92388,71.725,8.3299,22.1438,74.6,9.04892,21.846,74.6,7.61088,22.4417
21716,0,-0.382684,-0.923879,74.6,7.61088,22.4417,71.725,6.89186,22.7395,71.725,7.61088,22.4417
21717,0,-0.382684,-0.923879,71.725,6.89186,22.7395,74.6,7.61088,22.4417,74.6,6.17283,23.0373
21718,0,-0.382682,-0.92388,68.85,9.04892,21.846,65.975,8.3299,22.1438,65.975,9.04892,21.846
21719,0,-0.382683,-0.92388,65.975,8.3299,22.1438,68.85,9.04892,21.846,68.85,7.61088,22.4417
21720,0,-0.382684,-0.923879,63.1,11.925,20.6547,60.225,11.206,20.9525,60.225,11.925,20.6547
21721,0,-0.382684,-0.923879,60.225,11.206,20.9525,63.1,11.925,20.6547,63.1,10.487,21.2504
21722,0,-0.382684,-0.923879,63.1,10.487,21.2504,60.225,9.76794,21.5482,60.225,10.487,21.2504
21723,0,-0.382683,-0.92388,60.225,9.76794,21.5482,63.1,10.487,21.2504,63.1,9.04892,21.846
21724,0,-0.382684,-0.923879,57.35,11.925,20.6547,54.475,11.206,20.9525,54.475,11.925,20.6547
21725,0,-0.382684,-0.923879,54.475,11.206,20.9525,57.35,11.925,20.6547,57.35,10.487,21.2504
21726,0,-0.382684,-0.923879,71.725,6.17283,23.0373,68.85,6.17283,23.0373,71.725,6.89186,22.7395
21727,0,-0.382684,-0.923879,68.85,7.61088,22.4417,71.725,6.89186,22.7395,68.85,6.17283,23.0373
21728,0,-0.382684,-0.923879,65.975,6.17283,23.0373,63.1,6.17283,23.0373,65.975,6.89186,22.7395
21729,0,-0.382684,-0.923879,63.1,7.61088,22.4417,65.975,6.89186,22.7395,63.1,6.17283,23.0373
21730,0,-0.382683,-0.92388,65.975,7.61088,22.4417,63.1,7.61088,22.4417,65.975,8.3299,22.1438
21731,0,-0.382683,-0.92388,63.1,9.04892,21.846,65.975,8.3299,22.1438,63.1,7.61088,22.4417
21732,0,-0.382684,-0.923879,60.225,6.17283,23.0373,57.35,6.17283,23.0373,60.225,6.89186,22.7395
21733,0,-0.382684,-0.923879,57.35,7.61088,22.4417,60.225,6.89186,22.7395,57.35,6.17283,23.0373
21734,0,-0.382684,-0.923879,54.475,6.17283,23.0373,51.6,6.17283,23.0373,54.475,6.89186,22.7395
21735,0,-0.382684,-0.923879,51.6,7.61088,22.4417,54.475,6.89186,22.7395,51.6,6.17283,23.0373
21736,0,-0.382683,-0.92388,54.475,7.61088,22.4417,51.6,7.61088,22.4417,54.475,8.3299,22.1438
21737,0,-0.382683,-0.92388,51.6,9.04892,21.846,54.475,8.3299,22.1438,51.6,7.61088,22.4417
21738,0,-0.382683,-0.92388,60.225,9.04892,21.846,57.35,9.04892,21.846,60.225,9.76794,21.5482
21739,0,-0.382683,-0.92388,57.35,10.487,21.2504,60.225,9.76794,21.5482,57.35,9.04892,21.846
21740,0,-0.382683,-0.92388,54.475,9.04892,21.846,51.6,9.04892,21.846,54.475,9.76794,21.5482
21741,0,-0.382683,-0.92388,51.6,10.487,21.2504,54.475,9.76794,21.5482,51.6,9.04892,21.846
21742,0,-0.382684,-0.923879,54.475,10.487,21.2504,51.6,10.487,21.2504,54.475,11.206,20.9525
21743,0,-0.382684,-0.923879,51.6,11.925,20.6547,54.475,11.206,20.9525,51.6,10.487,21.2504
21744,0,-0.608762,-0.793353,74.6,16.8645,16.8645,71.725,16.2471,17.3383,71.725,16.8645,16.8645
21745,0,-0.608762,-0.793353,71.725,16.2471,17.3383,74.6,16.8645,16.8645,74.6,15.6296,17.812
21746,0,-0.608762,-0.793353,74.6,15.6296,17.812,71.725,15.0122,18.2858,71.725,15.6296,17.812
21747,0,-0.608762,-0.793353,71.725,15.0122,18.2858,74.6,15.6296,17.812,74.6,14.3947,18.7596
21748,0,-0.608762,-0.793353,68.85,16.8645,16.8645,65.975,16.2471,17.3383,65.975,16.8645,16.8645
21749,0,-0.608762,-0.793353,65.975,16.2471,17.3383,68.85,16.8645,16.8645,68.85,15.6296,17.812
21750,0,-0.608761,-0.793354,74.6,14.3947,18.7596,71.725,13.7773,19.2334,71.725,14.3947,18.7596
21751,0,-0.608761,-0.793354,71.725,13.7773,19.2334,74.6,14.3947,18.7596,74.6,13.1599,19.7072
21752,0,-0.608761,-0.793354,74.6,13.1599,19.7072,71.725,12.5424,20.1809,71.725,13.1599,19.7072
21753,0,-0.608761,-0.793353,71.725,12.5424,20.1809,74.6,13.1599,19.7072,74.6,11.925,20.6547
21754,0,-0.608761,-0.793354,68.85,14.3947,18.7596,65.975,13.7773,19.2334,65.975,14.3947,18.7596
21755,0,-0.608761,-0.793354,65.975,13.7773,19.2334,68.85,14.3947,18.7596,68.85,13.1599,19.7072
21756,0,-0.608762,-0.793353,63.1,16.8645,16.8645,60.225,16.2471,17.3383,60.225,16.8645,16.8645
21757,0,-0.608762,-0.793353,60.225,16.2471,17.3383,63.1,16.8645,16.8645,63.1,15.6296,17.812
21758,0,-0.608762,-0.793353,63.1,15.6296,17.812,60.225,15.0122,18.2858,60.225,15.6296,17.812
21759,0,-0.608761,-0.793353,60.225,15.0122,18.2858,63.1,15.6296,17.812,63.1,14.3947,18.7596
21760,0,-0.608761,-0.793354,57.35,16.8645,16.8645,54.475,16.2471,17.3383,54.475,16.8645,16.8645
